team,points,op team,op points,home away,season,vegas line,o/u margin,vegas line total,assists,ats streak,attendance,biggest lead,blocks,conference west/east,defensive rebounds,fast break points,field goals attempted,field goal percentage,fouls,free throws made,free throw percentage,lead changes,losses,margin after the first,margin at the half,matchup losses,matchup wins,offensive rebounds,officials,ou streak,overtime,points in the paint,rest,site streak,steals,streak,team rebounds,three pointers made,time of game,turnovers,wins,win percentage,matchup,o/u,WL,o/u margin class,time zone__C,time zone__M,time zone__P,division__Atlantic,division__Central,division__Northwest,division__Pacific,division__Southeast,division__Southwest,day__Friday,day__Monday,day__Saturday,day__Sunday,day__Thursday,day__Tuesday,day__Wednesday
Seventysixers,103,Heat,97,1,2017,-4.0,-1.5,201.5,28.0,-3,20636.0,28.0,4.0,0,30.0,16.0,85.0,49.41,23.0,11.0,73.33,8.0,24,1.0,10.0,0,0,9.0,"['Jason Phillips', 'Derrick Collins', 'Lauren Holtkamp']",1,0.0,60.0,1.0,-4,9.0,-3,8.0,8.0,142.0,10.0,24,100.0,Seventysixers Heat,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Heat,97,Seventysixers,103,0,2017,4.0,-1.5,201.5,20.0,0,20636.0,4.0,5.0,0,33.0,11.0,87.0,39.08,16.0,17.0,65.38,8.0,22,-1.0,-10.0,0,0,16.0,"['Jason Phillips', 'Derrick Collins', 'Lauren Holtkamp']",-5,0.0,36.0,1.0,-2,3.0,-1,13.0,12.0,142.0,11.0,29,131.82,Heat Seventysixers,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Suns,97,Jazz,129,1,2017,5.5,14.5,211.5,19.0,1,16560.0,2.0,5.0,1,26.0,5.0,87.0,41.38,25.0,16.0,84.21,3.0,34,-5.0,-22.0,0,1,6.0,"['Kane Fitzgerald', 'Brett Nansel', 'Kevin Scott']",-1,0.0,46.0,1.0,1,7.0,1,11.0,9.0,124.0,12.0,18,52.94,Suns Jazz,1,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Jazz,129,Suns,97,0,2017,-5.5,14.5,211.5,30.0,3,16560.0,41.0,6.0,1,42.0,6.0,90.0,56.67,21.0,12.0,70.59,3.0,28,5.0,22.0,1,0,9.0,"['Kane Fitzgerald', 'Brett Nansel', 'Kevin Scott']",1,0.0,58.0,2.0,1,7.0,3,4.0,15.0,124.0,11.0,22,78.57,Jazz Suns,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Thunder,100,Pelicans,114,1,2017,-5.5,-6.0,220.0,24.0,-2,18203.0,16.0,5.0,1,37.0,28.0,97.0,38.14,18.0,17.0,85.0,2.0,22,10.0,4.0,1,0,15.0,"['James Williams', 'Tyler Ford', 'Mark Lindsay']",1,0.0,48.0,0.0,-2,6.0,-2,6.0,9.0,126.0,16.0,30,136.36,Thunder Pelicans,0,-1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Pelicans,114,Thunder,100,0,2017,5.5,-6.0,220.0,30.0,-2,18203.0,14.0,2.0,1,36.0,19.0,90.0,51.11,20.0,9.0,69.23,2.0,23,-10.0,-4.0,0,1,5.0,"['James Williams', 'Tyler Ford', 'Mark Lindsay']",1,0.0,56.0,2.0,3,10.0,-2,12.0,13.0,126.0,16.0,27,117.39,Pelicans Thunder,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Cavaliers,88,Rockets,120,1,2017,4.0,-21.0,229.0,22.0,0,20562.0,0.0,3.0,0,42.0,16.0,87.0,39.08,16.0,12.0,75.0,0.0,20,-12.0,-26.0,1,0,5.0,"['Tony Brothers', 'J.T. Orr', 'Josh Tiven']",-1,0.0,44.0,2.0,1,4.0,1,5.0,8.0,123.0,11.0,30,150.0,Cavaliers Rockets,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Rockets,120,Cavaliers,88,0,2017,-4.0,-21.0,229.0,28.0,1,20562.0,35.0,5.0,1,47.0,11.0,93.0,47.31,19.0,13.0,81.25,0.0,13,12.0,26.0,0,1,6.0,"['Tony Brothers', 'J.T. Orr', 'Josh Tiven']",-1,0.0,44.0,1.0,-1,6.0,3,4.0,19.0,123.0,8.0,37,284.62,Rockets Cavaliers,0,1,-1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Clippers,113,Bulls,103,1,2017,-8.5,-5.0,221.0,23.0,-1,19068.0,15.0,5.0,1,44.0,33.0,88.0,45.45,18.0,24.0,85.71,0.0,25,5.0,5.0,0,0,10.0,"['Bill Spooner', 'Kevin Cutler', 'Leon Wood']",-3,0.0,52.0,3.0,1,4.0,-1,6.0,9.0,132.0,13.0,25,100.0,Clippers Bulls,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Bulls,103,Clippers,113,0,2017,8.5,-5.0,221.0,22.0,-4,19068.0,0.0,4.0,0,35.0,19.0,97.0,36.08,20.0,21.0,100.0,0.0,33,-5.0,-5.0,0,0,13.0,"['Bill Spooner', 'Kevin Cutler', 'Leon Wood']",1,0.0,36.0,2.0,-1,6.0,-5,6.0,12.0,132.0,11.0,18,54.55,Bulls Clippers,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Kings,99,Mavericks,106,1,2017,5.5,2.0,203.0,23.0,-1,17583.0,8.0,3.0,1,24.0,7.0,82.0,52.44,21.0,5.0,83.33,11.0,35,1.0,-2.0,0,1,7.0,"['Kane Fitzgerald', 'Ron Garretson', 'Kevin Scott']",3,0.0,44.0,0.0,1,12.0,-1,7.0,8.0,124.0,16.0,16,45.71,Kings Mavericks,1,-1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Mavericks,106,Kings,99,0,2017,-5.5,2.0,203.0,28.0,-2,17583.0,12.0,0.0,1,27.0,9.0,83.0,49.4,12.0,11.0,78.57,11.0,36,-1.0,2.0,1,0,10.0,"['Kane Fitzgerald', 'Ron Garretson', 'Kevin Scott']",-6,0.0,48.0,2.0,-1,8.0,-5,10.0,13.0,124.0,14.0,16,44.44,Mavericks Kings,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Magic,98,Wizards,115,1,2017,4.5,-0.5,213.5,17.0,3,18846.0,1.0,4.0,0,25.0,15.0,77.0,44.16,15.0,20.0,90.91,8.0,35,-6.0,-9.0,2,0,10.0,"['Scott Foster', 'Brent Barnaky', 'Lauren Holtkamp']",1,0.0,46.0,2.0,1,12.0,1,6.0,10.0,129.0,20.0,15,42.86,Magic Wizards,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Wizards,115,Magic,98,0,2017,-4.5,-0.5,213.5,35.0,3,18846.0,24.0,6.0,0,26.0,12.0,85.0,54.12,19.0,16.0,88.89,8.0,22,6.0,9.0,0,2,12.0,"['Scott Foster', 'Brent Barnaky', 'Lauren Holtkamp']",1,0.0,44.0,1.0,2,14.0,3,7.0,7.0,129.0,14.0,29,131.82,Wizards Magic,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Nuggets,115,Warriors,108,1,2017,5.0,-6.0,229.0,28.0,2,17765.70283788192,8.0,0.0,1,32.0,15.0,91.0,42.86,17.0,25.0,86.21,12.0,25,-3.0,-1.0,2,1,16.0,"['Ed Malloy', 'Ray Acosta', 'Ben Taylor']",3,0.0,44.0,1.0,1,7.0,1,7.0,12.0,138.0,15.0,27,108.0,Nuggets Warriors,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Warriors,108,Nuggets,115,0,2017,-5.0,-6.0,229.0,28.0,1,17765.70283788192,12.0,10.0,1,31.0,17.0,86.0,50.0,23.0,14.0,60.87,12.0,11,3.0,1.0,1,2,11.0,"['Ed Malloy', 'Ray Acosta', 'Ben Taylor']",2,0.0,48.0,0.0,-2,9.0,1,11.0,8.0,138.0,13.0,41,372.73,Warriors Nuggets,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Pacers,100,Seventysixers,92,1,2017,-2.0,-18.5,210.5,25.0,-2,17923.0,14.0,8.0,0,37.0,19.0,79.0,44.3,19.0,21.0,84.0,6.0,24,6.0,5.0,1,0,6.0,"['Ken Mauer', 'Jonathan Sterling', 'Gary Zielinski']",2,0.0,32.0,0.0,-1,15.0,-1,9.0,9.0,136.0,13.0,29,120.83,Pacers Seventysixers,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Seventysixers,92,Pacers,100,0,2017,2.0,-18.5,210.5,21.0,1,17923.0,3.0,2.0,0,34.0,5.0,87.0,37.93,21.0,16.0,66.67,6.0,24,-6.0,-5.0,0,1,15.0,"['Ken Mauer', 'Jonathan Sterling', 'Gary Zielinski']",-1,0.0,36.0,0.0,1,8.0,1,9.0,10.0,136.0,18.0,25,104.17,Seventysixers Pacers,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Pistons,111,Heat,107,1,2017,-4.0,17.0,201.0,23.0,-1,18747.0,10.0,5.0,0,36.0,18.0,84.0,52.38,12.0,14.0,82.35,8.0,26,1.0,4.0,1,1,13.0,"['Brian Forte', 'Jacyn Goble', 'Dedric Taylor']",4,0.0,60.0,1.0,2,7.0,2,6.0,9.0,123.0,17.0,24,92.31,Pistons Heat,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Heat,107,Pistons,111,0,2017,4.0,17.0,201.0,30.0,-1,18747.0,7.0,4.0,0,26.0,10.0,91.0,48.35,14.0,5.0,71.43,8.0,23,-1.0,-4.0,1,1,7.0,"['Brian Forte', 'Jacyn Goble', 'Dedric Taylor']",-6,0.0,50.0,0.0,-3,13.0,-2,4.0,14.0,123.0,11.0,29,126.09,Heat Pistons,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Spurs,111,Jazz,120,1,2017,-5.5,35.0,196.0,25.0,-2,18418.0,6.0,5.0,1,25.0,8.0,91.0,48.35,27.0,13.0,72.22,1.0,20,-9.0,-12.0,1,0,11.0,"['Eric Lewis', 'JB DeRosa', 'James Williams']",-1,0.0,48.0,1.0,4,9.0,-1,8.0,10.0,132.0,12.0,34,170.0,Spurs Jazz,1,-1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Jazz,120,Spurs,111,0,2017,5.5,35.0,196.0,26.0,4,18418.0,14.0,5.0,1,32.0,13.0,69.0,56.52,19.0,30.0,83.33,1.0,28,9.0,12.0,0,1,5.0,"['Eric Lewis', 'JB DeRosa', 'James Williams']",2,0.0,38.0,0.0,-1,6.0,4,7.0,12.0,132.0,17.0,23,82.14,Jazz Spurs,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Timberwolves,118,Pelicans,107,1,2017,-8.5,2.5,222.5,21.0,2,17954.0,22.0,3.0,1,38.0,19.0,95.0,50.53,13.0,12.0,75.0,0.0,22,8.0,13.0,0,3,12.0,"['David Guthrie', 'Scott Wall', 'CJ Washington']",-4,0.0,58.0,1.0,1,9.0,1,9.0,10.0,121.0,12.0,33,150.0,Timberwolves Pelicans,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Pelicans,107,Timberwolves,118,0,2017,8.5,2.5,222.5,23.0,1,17954.0,0.0,8.0,1,33.0,11.0,101.0,41.58,11.0,15.0,88.24,0.0,23,-8.0,-13.0,3,0,18.0,"['David Guthrie', 'Scott Wall', 'CJ Washington']",-1,0.0,50.0,0.0,-1,9.0,1,2.0,8.0,121.0,13.0,28,121.74,Pelicans Timberwolves,1,-1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Celtics,97,Trailblazers,96,1,2017,-1.0,-6.5,199.5,24.0,5,18624.0,5.0,6.0,0,42.0,3.0,85.0,41.18,16.0,12.0,70.59,4.0,15,-7.0,-16.0,0,0,9.0,"['Tom Washington', 'Sean Corbin', 'Haywoode Workman']",1,0.0,22.0,1.0,2,3.0,3,10.0,15.0,128.0,11.0,38,253.33,Celtics Trailblazers,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Trailblazers,96,Celtics,97,0,2017,1.0,-6.5,199.5,21.0,-1,18624.0,16.0,9.0,1,36.0,5.0,91.0,39.56,17.0,11.0,78.57,4.0,23,7.0,16.0,0,0,10.0,"['Tom Washington', 'Sean Corbin', 'Haywoode Workman']",2,0.0,40.0,1.0,-1,4.0,-1,6.0,13.0,128.0,8.0,29,126.09,Trailblazers Celtics,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Knicks,96,Hawks,99,1,2017,-5.5,-15.5,210.5,16.0,1,19441.0,6.0,8.0,0,32.0,5.0,94.0,43.62,16.0,9.0,60.0,9.0,30,1.0,-6.0,1,1,16.0,"['Pat Fraher', 'Jason Goldenberg', 'Leroy Richardson']",-4,0.0,40.0,1.0,-2,10.0,-2,13.0,5.0,128.0,15.0,23,76.67,Knicks Hawks,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Hawks,99,Knicks,96,0,2017,5.5,-15.5,210.5,25.0,-2,19441.0,8.0,3.0,0,31.0,7.0,87.0,40.23,12.0,14.0,73.68,9.0,37,-1.0,6.0,1,1,13.0,"['Pat Fraher', 'Jason Goldenberg', 'Leroy Richardson']",2,0.0,34.0,1.0,-1,6.0,-2,11.0,15.0,128.0,16.0,15,40.54,Hawks Knicks,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Nets,94,Bucks,109,1,2017,5.0,-4.5,207.5,25.0,-1,14392.0,0.0,1.0,0,25.0,11.0,90.0,41.11,19.0,11.0,78.57,0.0,34,-14.0,-21.0,1,0,11.0,"['Derrick Stafford', 'Tony Brown', 'Mitchell Ervin']",-1,0.0,54.0,1.0,2,5.0,-1,7.0,9.0,124.0,9.0,19,55.88,Nets Bucks,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Bucks,109,Nets,94,0,2017,-5.0,-4.5,207.5,19.0,-2,14392.0,28.0,7.0,0,40.0,11.0,81.0,51.85,16.0,17.0,80.95,0.0,23,14.0,21.0,0,1,14.0,"['Derrick Stafford', 'Tony Brown', 'Mitchell Ervin']",-5,0.0,40.0,1.0,1,3.0,1,2.0,8.0,124.0,13.0,28,121.74,Bucks Nets,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Raptors,101,Grizzlies,86,1,2017,-12.0,-21.0,208.0,21.0,1,19800.0,17.0,7.0,0,34.0,21.0,89.0,46.07,20.0,13.0,86.67,12.0,16,1.0,12.0,0,1,10.0,"['Mark Lindsay', 'Gediminas Petraitis', 'Michael Smith']",2,0.0,62.0,1.0,1,13.0,1,9.0,6.0,123.0,11.0,35,218.75,Raptors Grizzlies,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Grizzlies,86,Raptors,101,0,2017,12.0,-21.0,208.0,17.0,3,19800.0,6.0,6.0,1,32.0,12.0,81.0,35.8,23.0,20.0,86.96,12.0,33,-1.0,-12.0,1,0,13.0,"['Mark Lindsay', 'Gediminas Petraitis', 'Michael Smith']",3,0.0,36.0,2.0,-2,7.0,-2,7.0,8.0,123.0,19.0,18,54.55,Grizzlies Raptors,0,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Suns,110,Hornets,115,1,2017,6.0,5.0,220.0,24.0,-1,14487.0,21.0,4.0,1,37.0,13.0,77.0,53.25,25.0,13.0,100.0,9.0,35,6.0,11.0,0,0,2.0,"['Rodney Mott', 'Bennie Adams', 'Justin Van Duyne']",1,0.0,40.0,1.0,2,4.0,-1,4.0,15.0,132.0,19.0,18,51.43,Suns Hornets,1,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Hornets,115,Suns,110,0,2017,-6.0,5.0,220.0,24.0,2,14487.0,11.0,6.0,0,30.0,9.0,96.0,41.67,17.0,25.0,86.21,9.0,29,-6.0,-11.0,0,0,13.0,"['Rodney Mott', 'Bennie Adams', 'Justin Van Duyne']",2,0.0,36.0,1.0,1,12.0,2,10.0,10.0,132.0,8.0,22,75.86,Hornets Suns,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Thunder,104,Lakers,108,1,2017,-9.5,-7.0,219.0,17.0,-3,18203.0,4.0,6.0,1,33.0,21.0,89.0,44.94,18.0,17.0,68.0,14.0,23,-3.0,-2.0,0,2,13.0,"['Jason Phillips', 'Nick Buchert', 'Karl Lane']",-1,0.0,54.0,1.0,1,13.0,-3,13.0,7.0,142.0,17.0,30,130.43,Thunder Lakers,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Lakers,108,Thunder,104,0,2017,9.5,-7.0,219.0,24.0,1,18203.0,12.0,7.0,1,32.0,8.0,86.0,48.84,20.0,11.0,61.11,14.0,31,3.0,2.0,2,0,8.0,"['Jason Phillips', 'Nick Buchert', 'Karl Lane']",-1,0.0,52.0,1.0,-4,6.0,1,9.0,13.0,142.0,19.0,20,64.52,Lakers Thunder,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Clippers,104,Mavericks,101,1,2017,-6.0,-7.0,212.0,28.0,1,15127.0,9.0,3.0,1,34.0,16.0,87.0,48.28,16.0,10.0,83.33,8.0,25,4.0,3.0,1,1,5.0,"['Ed Malloy', 'Ray Acosta', 'Ben Taylor']",-4,0.0,48.0,1.0,2,10.0,1,8.0,10.0,138.0,13.0,26,104.0,Clippers Mavericks,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Mavericks,101,Clippers,104,0,2017,6.0,-7.0,212.0,22.0,1,15127.0,10.0,5.0,1,31.0,8.0,80.0,41.25,23.0,18.0,90.0,8.0,36,-4.0,-3.0,1,1,7.0,"['Ed Malloy', 'Ray Acosta', 'Ben Taylor']",1,0.0,20.0,1.0,-2,5.0,1,11.0,17.0,138.0,20.0,17,47.22,Mavericks Clippers,0,-1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Heat,109,Magic,111,1,2017,-7.5,12.5,207.5,21.0,0,19600.0,12.0,4.0,0,36.0,10.0,93.0,43.01,19.0,26.0,74.29,9.0,24,9.0,1.0,1,2,17.0,"['David Guthrie', 'CJ Washington', 'Gary Zielinski']",1,0.0,62.0,1.0,-4,5.0,-3,10.0,3.0,141.0,12.0,29,120.83,Heat Magic,1,-1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Magic,111,Heat,109,0,2017,7.5,12.5,207.5,25.0,-1,19600.0,14.0,5.0,0,34.0,11.0,84.0,48.81,26.0,16.0,84.21,9.0,36,-9.0,-1.0,2,1,5.0,"['David Guthrie', 'CJ Washington', 'Gary Zielinski']",-1,0.0,44.0,1.0,2,8.0,-1,6.0,13.0,141.0,11.0,15,41.67,Magic Heat,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Kings,104,Bulls,98,1,2017,-2.5,-8.5,210.5,22.0,-2,17583.0,6.0,5.0,1,36.0,10.0,84.0,44.05,17.0,19.0,76.0,3.0,36,-19.0,-14.0,0,1,9.0,"['Rodney Mott', 'Marat Kogut', 'Justin Van Duyne']",4,0.0,42.0,1.0,2,5.0,-2,9.0,11.0,129.0,11.0,16,44.44,Kings Bulls,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Bulls,98,Kings,104,0,2017,2.5,-8.5,210.5,20.0,-5,17583.0,21.0,1.0,0,37.0,6.0,80.0,40.0,21.0,20.0,83.33,3.0,34,19.0,14.0,1,0,9.0,"['Rodney Mott', 'Marat Kogut', 'Justin Van Duyne']",-1,0.0,24.0,1.0,-2,6.0,-6,5.0,14.0,129.0,12.0,18,52.94,Bulls Kings,0,-1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
